timestamp,device_id,temperature,vibration,power_usage
2026-03-13T05:41:38.943354,Device-003,47.23,0.79,15.17
2026-03-13T05:41:38.943354,Device-003,24.75,0.66,11.51
2026-03-13T05:41:38.943354,Device-004,49.0,0.59,40.69
2026-03-13T05:41:38.943354,Device-003,21.63,1.76,47.19
2026-03-13T05:41:38.943354,Device-002,45.21,1.11,13.93
2026-03-13T05:41:38.943354,Device-004,54.94,1.27,16.22
2026-03-13T05:41:38.943354,Device-003,31.34,1.06,22.26
2026-03-13T05:41:38.943354,Device-001,32.64,0.95,47.01
2026-03-13T05:41:38.943354,Device-002,26.33,0.72,15.58
2026-03-13T05:41:38.943354,Device-002,42.1,1.6,30.71
2026-03-13T05:41:38.943354,Device-001,40.88,0.12,48.07
2026-03-13T05:41:38.943354,Device-002,50.41,1.49,34.09
2026-03-13T05:41:38.943354,Device-005,54.93,0.43,26.79
2026-03-13T05:41:38.943354,Device-004,43.92,1.4,27.17
2026-03-13T05:41:38.943354,Device-005,51.9,0.15,10.7
2026-03-13T05:41:38.943354,Device-004,47.36,0.74,12.32
2026-03-13T05:41:38.943354,Device-002,46.07,1.22,27.68
2026-03-13T05:41:38.943354,Device-003,22.28,1.44,18.76
2026-03-13T05:41:38.943354,Device-005,23.7,1.99,48.69
2026-03-13T05:41:38.943354,Device-004,23.33,1.88,32.98
2026-03-13T05:41:38.943354,Device-001,49.06,0.61,42.31
2026-03-13T05:41:38.943354,Device-005,25.04,1.05,40.73
2026-03-13T05:41:38.943354,Device-005,54.18,0.86,32.31
2026-03-13T05:41:38.943354,Device-003,43.42,1.2,39.25
2026-03-13T05:41:38.943354,Device-001,35.46,1.21,11.42
2026-03-13T05:41:38.943354,Device-005,39.52,0.1,49.2
2026-03-13T05:41:38.943354,Device-002,56.05,1.91,36.23
2026-03-13T05:41:38.943354,Device-002,37.61,0.67,45.58
2026-03-13T05:41:38.943354,Device-005,48.68,1.38,22.49
2026-03-13T05:41:38.943354,Device-004,43.58,1.68,46.95
2026-03-13T05:41:38.943354,Device-001,28.78,0.74,35.74
2026-03-13T05:41:38.943354,Device-005,42.99,0.85,22.67
2026-03-13T05:41:38.943354,Device-001,40.25,1.79,28.05
2026-03-13T05:41:38.943354,Device-003,40.96,1.36,48.05
2026-03-13T05:41:38.943354,Device-005,55.04,0.52,28.75
2026-03-13T05:41:38.943354,Device-005,31.27,0.49,30.87
2026-03-13T05:41:38.943354,Device-003,29.29,1.65,24.01
2026-03-13T05:41:38.943354,Device-005,50.38,0.92,15.34
2026-03-13T05:41:38.944302,Device-004,36.56,0.92,37.84
2026-03-13T05:41:38.944302,Device-005,33.54,0.6,31.26
2026-03-13T05:41:38.944302,Device-001,22.54,1.87,25.16
2026-03-13T05:41:38.944302,Device-002,45.56,1.35,35.9
2026-03-13T05:41:38.944302,Device-004,22.27,1.51,17.93
2026-03-13T05:41:38.944302,Device-001,31.36,1.92,25.01
2026-03-13T05:41:38.944302,Device-001,34.04,1.56,31.76
2026-03-13T05:41:38.944302,Device-004,59.26,0.94,21.96
2026-03-13T05:41:38.944302,Device-005,59.6,0.16,10.42
2026-03-13T05:41:38.944302,Device-001,59.51,0.67,46.92
2026-03-13T05:41:38.944302,Device-005,52.11,0.81,42.57
2026-03-13T05:41:38.944302,Device-004,21.47,1.39,25.86
2026-03-13T05:41:38.944302,Device-004,21.03,0.83,47.75
2026-03-13T05:41:38.944302,Device-001,26.94,0.96,23.38
2026-03-13T05:41:38.944302,Device-002,53.46,0.33,28.64
2026-03-13T05:41:38.944302,Device-005,51.25,0.16,49.63
2026-03-13T05:41:38.944302,Device-004,50.49,1.19,34.12
2026-03-13T05:41:38.944302,Device-002,49.22,1.2,16.28
2026-03-13T05:41:38.944302,Device-005,48.7,0.12,45.06
2026-03-13T05:41:38.944302,Device-003,21.29,0.2,28.43
2026-03-13T05:41:38.944302,Device-005,45.66,0.63,11.72
2026-03-13T05:41:38.944302,Device-001,44.6,0.73,10.84
2026-03-13T05:41:38.944302,Device-005,41.93,0.78,40.26
2026-03-13T05:41:38.944302,Device-002,31.84,1.4,36.4
2026-03-13T05:41:38.944302,Device-004,53.59,0.11,10.51
2026-03-13T05:41:38.944302,Device-002,48.37,1.49,37.19
2026-03-13T05:41:38.944302,Device-004,43.24,0.21,23.34
2026-03-13T05:41:38.944302,Device-003,25.92,1.67,49.57
2026-03-13T05:41:38.944302,Device-004,22.23,1.99,37.6
2026-03-13T05:41:38.944302,Device-002,48.49,1.8,14.51
2026-03-13T05:41:38.944302,Device-004,39.01,0.56,12.41
2026-03-13T05:41:38.944302,Device-004,49.86,0.15,48.91
2026-03-13T05:41:38.944302,Device-003,38.16,0.38,46.95
2026-03-13T05:41:38.944302,Device-003,59.67,1.78,23.32
2026-03-13T05:41:38.944302,Device-004,46.11,0.84,37.42
2026-03-13T05:41:38.944302,Device-001,54.82,0.92,12.65
2026-03-13T05:41:38.944302,Device-004,41.79,1.58,30.96
2026-03-13T05:41:38.944302,Device-002,24.11,1.19,28.02
2026-03-13T05:41:38.944302,Device-001,46.28,1.96,16.1
2026-03-13T05:41:38.944302,Device-004,35.5,0.71,40.26
2026-03-13T05:41:38.944302,Device-001,47.53,0.2,28.48
2026-03-13T05:41:38.944302,Device-002,55.46,0.68,10.36
2026-03-13T05:41:38.944302,Device-003,58.04,0.12,28.89
2026-03-13T05:41:38.944302,Device-001,58.76,1.08,26.54
2026-03-13T05:41:38.944302,Device-005,30.64,0.4,46.84
2026-03-13T05:41:38.944302,Device-004,52.29,1.2,46.27
2026-03-13T05:41:38.944302,Device-004,22.96,0.42,37.07
2026-03-13T05:41:38.944302,Device-004,51.33,0.61,19.3
2026-03-13T05:41:38.944302,Device-001,54.04,1.81,34.42
2026-03-13T05:41:38.944302,Device-003,31.41,0.93,32.48
2026-03-13T05:41:38.944302,Device-004,33.59,0.86,16.93
2026-03-13T05:41:38.944302,Device-005,34.4,1.11,25.12
2026-03-13T05:41:38.944302,Device-005,46.1,1.25,22.19
2026-03-13T05:41:38.944302,Device-005,52.47,0.17,31.29
2026-03-13T05:41:38.944302,Device-005,50.98,1.85,49.9
2026-03-13T05:41:38.944302,Device-005,46.66,1.29,45.46
2026-03-13T05:41:38.944302,Device-004,58.67,0.89,48.95
2026-03-13T05:41:38.944302,Device-005,28.53,1.26,22.41
2026-03-13T05:41:38.944302,Device-005,33.99,0.61,32.99
2026-03-13T05:41:38.944302,Device-004,32.9,0.53,34.9
2026-03-13T05:41:38.944302,Device-005,41.39,0.7,23.83
2026-03-13T05:41:38.944302,Device-002,34.35,0.2,16.03
2026-03-13T05:41:38.944302,Device-005,51.97,0.2,39.22
2026-03-13T05:41:38.944302,Device-003,29.37,1.14,17.42
2026-03-13T05:41:38.944302,Device-005,40.22,1.91,48.29
2026-03-13T05:41:38.944302,Device-001,54.11,0.21,10.7
2026-03-13T05:41:38.944302,Device-001,58.97,1.99,44.16
2026-03-13T05:41:38.944302,Device-004,28.52,1.18,43.14
2026-03-13T05:41:38.944302,Device-002,44.62,0.91,19.37
2026-03-13T05:41:38.944302,Device-005,53.28,0.12,26.61
2026-03-13T05:41:38.944302,Device-002,58.35,0.5,41.12
2026-03-13T05:41:38.944302,Device-003,37.35,1.43,15.97
2026-03-13T05:41:38.944302,Device-003,41.03,1.46,16.94
2026-03-13T05:41:38.944302,Device-002,56.68,1.71,47.81
2026-03-13T05:41:38.944302,Device-005,24.81,0.76,37.5
2026-03-13T05:41:38.944302,Device-005,39.37,0.66,26.05
2026-03-13T05:41:38.944302,Device-005,53.17,0.43,13.68
2026-03-13T05:41:38.944302,Device-005,24.94,1.44,44.48
2026-03-13T05:41:38.944302,Device-005,34.38,1.49,46.45
2026-03-13T05:41:38.944302,Device-003,29.1,1.01,49.09
2026-03-13T05:41:38.944302,Device-003,57.5,1.75,46.39
2026-03-13T05:41:38.944302,Device-003,55.32,1.08,38.34
2026-03-13T05:41:38.944302,Device-001,40.0,1.99,38.0
2026-03-13T05:41:38.944302,Device-002,51.65,1.42,28.65
2026-03-13T05:41:38.944302,Device-003,36.57,0.76,30.84
2026-03-13T05:41:38.944302,Device-004,40.51,1.37,21.43
2026-03-13T05:41:38.944302,Device-002,54.59,0.65,46.19
2026-03-13T05:41:38.944302,Device-004,56.27,0.49,14.39
2026-03-13T05:41:38.944302,Device-005,55.52,1.04,32.61
2026-03-13T05:41:38.944302,Device-001,47.69,0.51,29.1
2026-03-13T05:41:38.944302,Device-003,53.71,0.74,28.3
2026-03-13T05:41:38.944302,Device-003,28.11,1.38,12.27
2026-03-13T05:41:38.944302,Device-001,22.2,0.75,39.24
2026-03-13T05:41:38.944302,Device-002,43.33,1.13,16.38
2026-03-13T05:41:38.944302,Device-001,23.99,0.19,19.81
2026-03-13T05:41:38.944302,Device-003,32.5,1.49,15.86
2026-03-13T05:41:38.944302,Device-004,30.69,1.29,42.55
2026-03-13T05:41:38.944302,Device-005,30.93,0.89,31.49
2026-03-13T05:41:38.944302,Device-001,29.29,1.66,26.06
2026-03-13T05:41:38.944302,Device-003,24.6,0.51,32.6
2026-03-13T05:41:38.944302,Device-002,38.17,1.32,33.03
2026-03-13T05:41:38.944302,Device-004,21.94,0.4,23.18
2026-03-13T05:41:38.944302,Device-002,31.19,1.78,37.07
2026-03-13T05:41:38.944302,Device-004,49.81,0.54,27.96
2026-03-13T05:41:38.944302,Device-002,37.73,0.7,12.39
2026-03-13T05:41:38.944302,Device-005,27.79,0.49,21.83
2026-03-13T05:41:38.944302,Device-005,26.96,1.36,38.27
2026-03-13T05:41:38.944302,Device-001,51.38,1.63,13.22
2026-03-13T05:41:38.944302,Device-003,58.94,0.83,34.0
2026-03-13T05:41:38.944302,Device-004,53.23,0.66,22.54
2026-03-13T05:41:38.944302,Device-005,28.62,0.96,34.15
2026-03-13T05:41:38.944302,Device-001,41.73,1.41,39.53
2026-03-13T05:41:38.944302,Device-005,21.18,1.12,36.99
2026-03-13T05:41:38.944302,Device-002,55.1,0.38,42.06
2026-03-13T05:41:38.944302,Device-002,21.65,0.58,27.24
2026-03-13T05:41:38.944302,Device-002,32.01,1.94,48.92
2026-03-13T05:41:38.944302,Device-002,31.52,1.87,48.67
2026-03-13T05:41:38.944302,Device-001,32.68,1.1,20.86
2026-03-13T05:41:38.944302,Device-002,20.49,1.6,35.4
2026-03-13T05:41:38.944302,Device-002,26.1,1.59,21.03
2026-03-13T05:41:38.944302,Device-003,23.92,0.83,34.87
2026-03-13T05:41:38.944302,Device-002,28.03,0.88,22.03
2026-03-13T05:41:38.944302,Device-004,40.56,1.01,20.12
2026-03-13T05:41:38.944302,Device-004,27.49,1.71,24.94
2026-03-13T05:41:38.944302,Device-001,42.3,1.13,21.75
2026-03-13T05:41:38.944302,Device-004,57.78,1.24,44.87
2026-03-13T05:41:38.944302,Device-002,35.91,0.58,13.73
2026-03-13T05:41:38.944302,Device-005,49.16,0.81,44.24
2026-03-13T05:41:38.944302,Device-003,37.56,0.3,30.95
2026-03-13T05:41:38.944302,Device-004,59.84,0.33,25.7
2026-03-13T05:41:38.945320,Device-002,46.32,1.3,14.09
2026-03-13T05:41:38.945320,Device-004,45.68,1.2,28.0
2026-03-13T05:41:38.945320,Device-003,34.73,1.54,36.44
2026-03-13T05:41:38.945320,Device-004,28.93,0.84,17.15
2026-03-13T05:41:38.945320,Device-002,39.94,1.5,10.75
2026-03-13T05:41:38.945320,Device-003,43.05,0.9,29.29
2026-03-13T05:41:38.945320,Device-002,37.67,0.47,15.25
2026-03-13T05:41:38.945320,Device-001,55.15,1.23,27.54
2026-03-13T05:41:38.945320,Device-003,50.38,0.86,16.48
2026-03-13T05:41:38.945320,Device-005,21.74,0.25,30.85
2026-03-13T05:41:38.945320,Device-004,28.17,1.54,40.54
2026-03-13T05:41:38.945320,Device-003,32.29,0.91,23.65
2026-03-13T05:41:38.945320,Device-001,33.3,1.16,28.99
2026-03-13T05:41:38.945320,Device-001,30.74,1.6,18.65
2026-03-13T05:41:38.945320,Device-002,30.75,0.45,21.98
2026-03-13T05:41:38.945320,Device-005,21.26,1.09,30.31
2026-03-13T05:41:38.945320,Device-004,27.94,1.49,30.42
2026-03-13T05:41:38.945320,Device-004,25.6,0.82,11.81
2026-03-13T05:41:38.945320,Device-004,56.1,1.41,35.11
2026-03-13T05:41:38.945320,Device-003,31.51,1.35,16.69
2026-03-13T05:41:38.945320,Device-002,32.68,1.74,28.5
2026-03-13T05:41:38.945320,Device-001,26.54,1.2,21.53
2026-03-13T05:41:38.945320,Device-005,30.41,0.14,46.14
2026-03-13T05:41:38.945320,Device-004,30.64,0.22,19.15
2026-03-13T05:41:38.945320,Device-004,58.67,1.36,15.04
2026-03-13T05:41:38.945320,Device-004,55.56,0.74,25.27
2026-03-13T05:41:38.945320,Device-003,24.83,0.28,33.53
2026-03-13T05:41:38.945320,Device-005,40.98,1.91,39.34
2026-03-13T05:41:38.945320,Device-003,44.02,1.41,30.5
2026-03-13T05:41:38.945320,Device-003,31.76,1.42,37.0
2026-03-13T05:41:38.945320,Device-001,43.79,1.47,12.12
2026-03-13T05:41:38.945320,Device-003,23.3,0.92,10.58
2026-03-13T05:41:38.945320,Device-002,42.63,0.93,11.83
2026-03-13T05:41:38.945320,Device-001,37.33,1.44,44.94
2026-03-13T05:41:38.945320,Device-005,40.7,1.87,23.41
2026-03-13T05:41:38.945320,Device-003,50.52,1.53,49.69
2026-03-13T05:41:38.945320,Device-004,54.28,1.7,36.16
2026-03-13T05:41:38.945320,Device-002,36.66,0.2,15.44
2026-03-13T05:41:38.945320,Device-002,35.8,0.65,28.1
2026-03-13T05:41:38.945320,Device-002,57.94,1.0,11.86
2026-03-13T05:41:38.945320,Device-005,39.82,0.56,48.85
2026-03-13T05:41:38.945320,Device-005,57.11,0.61,39.61
2026-03-13T05:41:38.945320,Device-003,38.14,1.02,11.23
2026-03-13T05:41:38.945320,Device-001,57.45,1.16,25.56
2026-03-13T05:41:38.945320,Device-005,39.6,1.55,25.26
2026-03-13T05:41:38.945320,Device-001,46.09,0.5,33.66
2026-03-13T05:41:38.945320,Device-003,59.51,1.19,15.62
2026-03-13T05:41:38.945320,Device-004,54.88,1.23,48.94
2026-03-13T05:41:38.945320,Device-003,35.5,1.08,35.48
2026-03-13T05:41:38.945320,Device-002,51.81,1.75,36.85
2026-03-13T05:41:38.945320,Device-005,43.47,1.66,24.85
2026-03-13T05:41:38.945320,Device-004,54.53,1.84,25.13
2026-03-13T05:41:38.945320,Device-001,20.02,1.08,13.0
2026-03-13T05:41:38.945320,Device-001,52.01,1.59,15.29
2026-03-13T05:41:38.945320,Device-002,37.99,0.25,29.75
2026-03-13T05:41:38.945320,Device-002,37.87,1.55,33.81
2026-03-13T05:41:38.945320,Device-005,52.6,1.79,45.28
2026-03-13T05:41:38.945320,Device-001,48.12,1.31,36.1
2026-03-13T05:41:38.945320,Device-004,32.36,0.52,43.92
2026-03-13T05:41:38.945320,Device-002,45.29,1.8,31.71
2026-03-13T05:41:38.945320,Device-001,24.54,0.71,19.57
2026-03-13T05:41:38.945320,Device-004,29.21,1.16,16.9
2026-03-13T05:41:38.945320,Device-002,42.88,1.64,13.61
2026-03-13T05:41:38.945320,Device-001,55.77,1.87,47.2
2026-03-13T05:41:38.945320,Device-002,26.26,0.63,18.33
2026-03-13T05:41:38.945320,Device-002,46.68,1.0,47.46
2026-03-13T05:41:38.945320,Device-004,44.85,0.74,33.23
2026-03-13T05:41:38.945320,Device-004,44.45,0.93,47.95
2026-03-13T05:41:38.945320,Device-002,53.44,1.19,49.61
2026-03-13T05:41:38.945320,Device-002,37.98,1.24,25.3
2026-03-13T05:41:38.945320,Device-004,44.97,1.1,45.37
2026-03-13T05:41:38.945320,Device-004,38.04,0.55,21.35
2026-03-13T05:41:38.945320,Device-003,29.9,0.26,32.29
2026-03-13T05:41:38.945320,Device-001,38.01,1.04,12.63
2026-03-13T05:41:38.945320,Device-003,39.74,1.07,24.68
2026-03-13T05:41:38.945320,Device-003,59.64,1.53,37.8
2026-03-13T05:41:38.945320,Device-003,42.65,1.56,43.64
2026-03-13T05:41:38.945320,Device-002,44.98,1.79,26.13
2026-03-13T05:41:38.945320,Device-002,57.43,1.59,33.88
2026-03-13T05:41:38.945320,Device-004,34.13,0.16,23.42
2026-03-13T05:41:38.945320,Device-003,49.36,1.98,15.27
2026-03-13T05:41:38.945320,Device-003,35.09,1.09,15.58
2026-03-13T05:41:38.945320,Device-001,27.64,0.22,49.88
2026-03-13T05:41:38.945320,Device-003,40.33,0.95,35.13
2026-03-13T05:41:38.945320,Device-003,27.87,0.18,37.29
2026-03-13T05:41:38.945320,Device-002,40.63,1.42,45.54
2026-03-13T05:41:38.945320,Device-003,40.92,0.95,10.26
2026-03-13T05:41:38.945320,Device-001,31.8,0.47,41.88
2026-03-13T05:41:38.945320,Device-003,28.47,0.17,21.39
2026-03-13T05:41:38.945320,Device-003,26.38,0.98,38.4
2026-03-13T05:41:38.945320,Device-001,41.41,0.85,12.63
2026-03-13T05:41:38.945320,Device-005,23.35,1.22,18.43
2026-03-13T05:41:38.945320,Device-001,55.33,1.57,19.2
2026-03-13T05:41:38.945320,Device-003,48.72,1.82,28.1
2026-03-13T05:41:38.945320,Device-002,54.98,0.58,34.4
2026-03-13T05:41:38.945320,Device-003,55.1,1.38,12.8
2026-03-13T05:41:38.945320,Device-003,23.71,0.67,35.74
2026-03-13T05:41:38.945320,Device-001,38.46,1.52,40.34
2026-03-13T05:41:38.945320,Device-002,57.05,1.11,29.17
2026-03-13T05:41:38.945320,Device-001,56.34,1.29,32.5
2026-03-13T05:41:38.945320,Device-002,57.33,1.82,48.69
2026-03-13T05:41:38.945320,Device-005,23.3,0.95,13.6
2026-03-13T05:41:38.945320,Device-005,32.03,0.38,47.47
2026-03-13T05:41:38.945320,Device-001,32.82,1.96,36.4
2026-03-13T05:41:38.945320,Device-005,24.81,1.15,16.09
2026-03-13T05:41:38.945320,Device-004,41.44,0.84,21.66
2026-03-13T05:41:38.945320,Device-005,57.19,0.24,42.06
2026-03-13T05:41:38.945320,Device-003,35.42,0.38,32.39
2026-03-13T05:41:38.945320,Device-005,58.96,0.43,36.0
2026-03-13T05:41:38.945320,Device-002,53.77,1.58,34.87
2026-03-13T05:41:38.945320,Device-004,24.22,1.16,39.42
2026-03-13T05:41:38.945320,Device-004,40.76,0.19,15.67
2026-03-13T05:41:38.945320,Device-005,48.66,1.91,13.35
2026-03-13T05:41:38.945320,Device-004,51.94,0.95,10.62
2026-03-13T05:41:38.945320,Device-001,20.13,1.8,40.55
2026-03-13T05:41:38.945320,Device-001,33.59,1.86,32.12
2026-03-13T05:41:38.945320,Device-003,29.44,0.19,19.54
2026-03-13T05:41:38.945320,Device-004,30.18,1.88,42.22
2026-03-13T05:41:38.945320,Device-002,44.49,1.65,45.52
2026-03-13T05:41:38.945320,Device-001,37.79,0.11,41.3
2026-03-13T05:41:38.945320,Device-003,44.96,1.86,14.31
2026-03-13T05:41:38.945320,Device-004,41.5,1.63,44.45
2026-03-13T05:41:38.945320,Device-005,26.5,1.54,34.23
2026-03-13T05:41:38.945320,Device-001,27.1,1.75,13.72
2026-03-13T05:41:38.945320,Device-004,57.81,1.4,48.02
2026-03-13T05:41:38.945320,Device-001,51.59,1.86,38.51
2026-03-13T05:41:38.945320,Device-005,36.05,0.29,13.61
2026-03-13T05:41:38.945320,Device-005,24.74,0.45,45.07
2026-03-13T05:41:38.945320,Device-003,38.24,1.56,45.24
2026-03-13T05:41:38.946302,Device-005,36.26,0.42,31.76
2026-03-13T05:41:38.946302,Device-001,48.74,0.81,41.66
2026-03-13T05:41:38.946302,Device-004,55.19,1.53,44.98
2026-03-13T05:41:38.946302,Device-001,38.48,0.56,35.86
2026-03-13T05:41:38.946302,Device-001,38.28,0.61,30.77
2026-03-13T05:41:38.946302,Device-003,40.06,1.61,14.74
2026-03-13T05:41:38.946302,Device-002,33.98,1.47,31.0
2026-03-13T05:41:38.946302,Device-001,23.7,1.84,41.31
2026-03-13T05:41:38.946302,Device-004,41.19,1.38,24.37
2026-03-13T05:41:38.946302,Device-004,50.09,0.9,21.52
2026-03-13T05:41:38.946302,Device-001,54.23,0.12,22.33
2026-03-13T05:41:38.946302,Device-005,31.27,1.43,24.19
2026-03-13T05:41:38.946302,Device-005,49.29,1.14,31.86
2026-03-13T05:41:38.946302,Device-001,50.33,1.03,26.94
2026-03-13T05:41:38.946302,Device-003,25.3,1.86,31.69
2026-03-13T05:41:38.946302,Device-002,35.88,0.3,38.21
2026-03-13T05:41:38.946302,Device-004,50.24,1.86,42.28
2026-03-13T05:41:38.946302,Device-005,35.78,1.46,48.55
2026-03-13T05:41:38.946302,Device-004,56.83,1.28,39.51
2026-03-13T05:41:38.946302,Device-002,38.34,0.44,18.48
2026-03-13T05:41:38.946302,Device-001,36.71,0.62,15.91
2026-03-13T05:41:38.946302,Device-001,58.1,0.33,12.59
2026-03-13T05:41:38.946302,Device-002,52.36,0.85,43.41
2026-03-13T05:41:38.946302,Device-002,46.66,1.33,43.06
2026-03-13T05:41:38.946302,Device-002,33.63,1.1,25.52
2026-03-13T05:41:38.946302,Device-002,53.95,1.5,19.41
2026-03-13T05:41:38.946302,Device-002,31.78,1.2,28.51
2026-03-13T05:41:38.946302,Device-002,23.52,1.92,15.44
2026-03-13T05:41:38.946302,Device-001,32.26,0.76,30.3
2026-03-13T05:41:38.946302,Device-005,34.88,0.21,47.3
2026-03-13T05:41:38.946302,Device-002,47.62,0.79,27.28
2026-03-13T05:41:38.946302,Device-004,21.7,0.77,31.76
2026-03-13T05:41:38.946302,Device-002,44.6,0.34,47.9
2026-03-13T05:41:38.946302,Device-001,49.98,0.45,12.01
2026-03-13T05:41:38.946302,Device-001,51.09,0.12,10.56
2026-03-13T05:41:38.946302,Device-001,46.97,1.63,40.41
2026-03-13T05:41:38.946302,Device-005,58.7,0.88,39.77
2026-03-13T05:41:38.946302,Device-001,34.64,0.86,39.34
2026-03-13T05:41:38.946302,Device-003,41.97,0.53,37.38
2026-03-13T05:41:38.946302,Device-001,45.47,0.38,17.63
2026-03-13T05:41:38.946302,Device-002,58.09,1.66,27.53
2026-03-13T05:41:38.946302,Device-002,39.7,1.3,35.1
2026-03-13T05:41:38.946302,Device-004,57.78,1.57,10.02
2026-03-13T05:41:38.946302,Device-004,36.69,1.23,13.09
2026-03-13T05:41:38.946302,Device-003,43.63,1.69,19.23
2026-03-13T05:41:38.946302,Device-003,41.19,0.58,15.49
2026-03-13T05:41:38.946302,Device-004,50.7,1.7,29.33
2026-03-13T05:41:38.946302,Device-001,24.76,1.45,32.17
2026-03-13T05:41:38.946302,Device-002,49.21,1.48,31.11
2026-03-13T05:41:38.946302,Device-002,50.54,1.21,13.95
2026-03-13T05:41:38.946302,Device-002,41.13,1.24,39.51
2026-03-13T05:41:38.946302,Device-002,55.15,1.68,19.5
2026-03-13T05:41:38.946302,Device-004,20.62,0.11,45.15
2026-03-13T05:41:38.946302,Device-004,52.75,0.49,35.52
2026-03-13T05:41:38.946302,Device-005,20.69,1.42,25.4
2026-03-13T05:41:38.946302,Device-001,33.27,1.84,29.03
2026-03-13T05:41:38.946302,Device-003,38.4,1.06,49.34
2026-03-13T05:41:38.946302,Device-004,23.75,0.27,48.89
2026-03-13T05:41:38.946302,Device-005,30.26,0.45,48.4
2026-03-13T05:41:38.946302,Device-003,20.84,1.26,35.97
2026-03-13T05:41:38.946302,Device-005,47.5,0.53,40.03
2026-03-13T05:41:38.946302,Device-005,47.86,0.82,42.31
2026-03-13T05:41:38.946302,Device-001,55.65,0.17,20.35
2026-03-13T05:41:38.946302,Device-003,34.66,0.29,42.17
2026-03-13T05:41:38.946302,Device-001,40.47,1.91,24.14
2026-03-13T05:41:38.946302,Device-003,42.08,1.0,42.56
2026-03-13T05:41:38.946302,Device-003,52.53,0.31,44.08
2026-03-13T05:41:38.946302,Device-001,33.17,0.25,16.98
2026-03-13T05:41:38.946302,Device-003,35.17,0.36,21.43
2026-03-13T05:41:38.946302,Device-004,23.07,1.2,35.42
2026-03-13T05:41:38.946302,Device-001,47.95,0.55,49.91
2026-03-13T05:41:38.946302,Device-004,32.67,1.18,42.72
2026-03-13T05:41:38.946302,Device-003,29.01,1.8,30.63
2026-03-13T05:41:38.946302,Device-002,52.4,1.0,47.4
2026-03-13T05:41:38.946302,Device-002,40.44,1.53,10.93
2026-03-13T05:41:38.946302,Device-002,28.59,0.49,23.71
2026-03-13T05:41:38.946302,Device-003,55.72,1.49,21.08
2026-03-13T05:41:38.946302,Device-004,58.72,1.11,40.08
2026-03-13T05:41:38.946302,Device-005,38.19,0.72,42.39
2026-03-13T05:41:38.946302,Device-004,49.8,0.34,34.83
2026-03-13T05:41:38.946302,Device-001,39.57,1.18,42.39
2026-03-13T05:41:38.946302,Device-003,54.35,1.89,16.92
2026-03-13T05:41:38.946302,Device-002,37.31,1.09,19.4
2026-03-13T05:41:38.946302,Device-003,20.38,0.88,24.32
2026-03-13T05:41:38.946302,Device-002,43.08,1.87,28.37
2026-03-13T05:41:38.946302,Device-004,28.64,0.24,37.47
2026-03-13T05:41:38.946302,Device-005,59.59,0.52,46.99
2026-03-13T05:41:38.946302,Device-002,29.52,1.68,49.29
2026-03-13T05:41:38.946302,Device-003,53.18,0.84,13.85
2026-03-13T05:41:38.946302,Device-005,23.39,1.85,42.88
2026-03-13T05:41:38.946302,Device-001,33.14,0.54,47.25
2026-03-13T05:41:38.946302,Device-001,29.35,1.91,49.29
2026-03-13T05:41:38.946302,Device-004,46.19,0.42,47.43
2026-03-13T05:41:38.946302,Device-005,49.31,0.4,30.14
2026-03-13T05:41:38.946302,Device-004,27.61,1.19,49.02
2026-03-13T05:41:38.946302,Device-001,59.3,1.78,25.32
2026-03-13T05:41:38.946302,Device-003,59.54,0.31,20.75
2026-03-13T05:41:38.946302,Device-005,52.7,0.59,23.16
2026-03-13T05:41:38.946302,Device-003,49.29,1.73,32.27
2026-03-13T05:41:38.946302,Device-005,33.7,1.28,13.14
2026-03-13T05:41:38.946302,Device-003,49.97,0.7,31.5
2026-03-13T05:41:38.946302,Device-002,25.83,0.38,20.09
2026-03-13T05:41:38.946302,Device-005,45.31,1.89,10.42
2026-03-13T05:41:38.946302,Device-001,49.61,0.11,15.43
2026-03-13T05:41:38.946302,Device-003,58.21,0.57,34.29
2026-03-13T05:41:38.946302,Device-003,22.3,0.27,36.31
2026-03-13T05:41:38.946302,Device-002,28.6,0.59,49.95
2026-03-13T05:41:38.946302,Device-002,20.71,1.99,14.79
2026-03-13T05:41:38.946302,Device-004,52.04,0.43,36.97
2026-03-13T05:41:38.946302,Device-001,37.18,0.37,22.29
2026-03-13T05:41:38.946302,Device-005,50.81,0.34,15.63
2026-03-13T05:41:38.946302,Device-004,26.76,0.33,33.27
2026-03-13T05:41:38.946302,Device-003,41.11,1.85,35.8
2026-03-13T05:41:38.947318,Device-004,22.65,0.31,41.1
2026-03-13T05:41:38.947318,Device-005,51.82,1.58,26.57
2026-03-13T05:41:38.947318,Device-003,57.3,0.87,37.64
2026-03-13T05:41:38.947318,Device-005,34.51,1.31,18.4
2026-03-13T05:41:38.947318,Device-002,46.29,1.21,32.45
2026-03-13T05:41:38.947318,Device-005,41.59,0.7,30.09
2026-03-13T05:41:38.947318,Device-003,52.96,1.84,44.95
2026-03-13T05:41:38.947318,Device-004,59.86,1.91,32.36
2026-03-13T05:41:38.947318,Device-005,52.03,0.46,42.22
2026-03-13T05:41:38.947318,Device-005,33.17,0.78,15.41
2026-03-13T05:41:38.947318,Device-004,35.97,0.81,21.47
2026-03-13T05:41:38.947318,Device-005,47.72,1.98,27.76
2026-03-13T05:41:38.947318,Device-005,24.95,0.38,23.55
